video,frame,time,label
5.mp4,1433,47.75,1
5.mp4,1434,47.8,1
5.mp4,1436,47.85,1
5.mp4,1437,47.9,1
5.mp4,1439,47.95,1
5.mp4,1440,48.0,1
5.mp4,1442,48.05,1
5.mp4,1443,48.1,1
5.mp4,1445,48.15,1
5.mp4,1446,48.2,1
5.mp4,1448,48.25,1
5.mp4,1449,48.3,1
5.mp4,1451,48.35,1
5.mp4,1452,48.4,1
5.mp4,1454,48.45,1
5.mp4,1455,48.5,1
5.mp4,1457,48.55,1
5.mp4,1458,48.6,1
5.mp4,1460,48.65,1
5.mp4,1461,48.7,1
5.mp4,1463,48.75,1
5.mp4,1464,48.8,1
5.mp4,1466,48.85,1
5.mp4,1467,48.9,1
5.mp4,1469,48.95,1
5.mp4,1470,49.0,1
5.mp4,1472,49.05,1
5.mp4,1473,49.1,1
5.mp4,1475,49.15,1
5.mp4,1476,49.2,1
5.mp4,1478,49.25,1
5.mp4,1479,49.3,1
5.mp4,1481,49.35,1
5.mp4,1482,49.4,1
5.mp4,1484,49.45,1
5.mp4,1485,49.5,1
5.mp4,1487,49.55,1
5.mp4,1488,49.6,1
5.mp4,1490,49.65,1
5.mp4,1491,49.7,1
5.mp4,1493,49.75,1
5.mp4,1494,49.8,1
5.mp4,1496,49.85,1
5.mp4,1497,49.9,1
5.mp4,1499,49.95,1
5.mp4,1500,50.0,1
5.mp4,1502,50.05,1
5.mp4,1503,50.1,1
5.mp4,1505,50.15,1
5.mp4,1506,50.2,1
5.mp4,1508,50.25,1
5.mp4,1509,50.3,1
5.mp4,1511,50.35,1
5.mp4,1512,50.4,1
5.mp4,1514,50.45,1
5.mp4,1515,50.5,1
5.mp4,1517,50.55,1
5.mp4,1518,50.6,1
5.mp4,1520,50.65,1
5.mp4,1521,50.7,1
5.mp4,1523,50.75,1
5.mp4,1524,50.8,1
5.mp4,1526,50.85,1
5.mp4,1527,50.9,1
5.mp4,1529,50.95,1
5.mp4,1530,51.0,1
5.mp4,1532,51.05,1
5.mp4,1533,51.1,1
5.mp4,1535,51.15,1
5.mp4,1536,51.2,1
5.mp4,1538,51.25,1
5.mp4,1539,51.3,1
5.mp4,1541,51.35,1
5.mp4,1542,51.4,1
5.mp4,1544,51.45,1
5.mp4,1545,51.5,1
5.mp4,1547,51.55,1
5.mp4,1548,51.6,1
5.mp4,1550,51.65,1
5.mp4,1551,51.7,1
5.mp4,1553,51.75,1
5.mp4,1554,51.8,1
5.mp4,1556,51.85,1
5.mp4,1557,51.9,1
5.mp4,1559,51.95,1
5.mp4,1560,52.0,1
5.mp4,1562,52.05,1
5.mp4,1563,52.1,1
5.mp4,1565,52.15,1
5.mp4,1566,52.2,1
5.mp4,1568,52.25,1
5.mp4,1569,52.3,1
5.mp4,1571,52.35,1
5.mp4,1572,52.4,1
5.mp4,1574,52.45,1
5.mp4,1575,52.5,1
5.mp4,1577,52.55,1
5.mp4,1578,52.6,1
5.mp4,1580,52.65,1
5.mp4,1581,52.7,1
5.mp4,1583,52.75,1
5.mp4,1584,52.8,1
5.mp4,1586,52.85,1
5.mp4,1587,52.9,1
5.mp4,1589,52.95,1
5.mp4,1590,53.0,1
5.mp4,1592,53.05,1
5.mp4,1593,53.1,1
5.mp4,1595,53.15,1
5.mp4,1596,53.2,1
5.mp4,1598,53.25,1
5.mp4,1599,53.3,1
5.mp4,1601,53.35,1
5.mp4,1602,53.4,1
5.mp4,1604,53.45,1
5.mp4,1605,53.5,1
5.mp4,1607,53.55,1
5.mp4,1608,53.6,1
5.mp4,1610,53.65,1
5.mp4,1611,53.7,1
5.mp4,1613,53.75,1
5.mp4,1614,53.8,1
5.mp4,1616,53.85,1
5.mp4,1617,53.9,1
5.mp4,1619,53.95,1
5.mp4,1620,54.0,1
5.mp4,1622,54.05,1
5.mp4,1623,54.1,1
5.mp4,1625,54.15,1
5.mp4,1626,54.2,1
5.mp4,1628,54.25,1
5.mp4,1629,54.3,1
5.mp4,1631,54.35,1
5.mp4,1632,54.4,1
5.mp4,1634,54.45,1
5.mp4,1635,54.5,1
5.mp4,1637,54.55,1
5.mp4,1638,54.6,1
5.mp4,1640,54.65,1
5.mp4,1641,54.7,1
5.mp4,1643,54.75,1
5.mp4,1644,54.8,1
5.mp4,1646,54.85,1
5.mp4,1647,54.9,1
5.mp4,1649,54.95,0
5.mp4,1650,55.0,0
5.mp4,1652,55.05,0
5.mp4,1653,55.1,0
5.mp4,1655,55.15,0
5.mp4,1656,55.2,0
5.mp4,1658,55.25,0
5.mp4,1659,55.3,0
5.mp4,1661,55.35,0
5.mp4,1662,55.4,0
5.mp4,1664,55.45,0
5.mp4,1665,55.5,0
5.mp4,1667,55.55,1
5.mp4,1668,55.6,1
5.mp4,1670,55.65,1
5.mp4,1671,55.7,1
5.mp4,1673,55.75,1
5.mp4,1674,55.8,1
5.mp4,1676,55.85,1
5.mp4,1677,55.9,1
5.mp4,1679,55.95,1
5.mp4,1680,56.0,1
5.mp4,1682,56.05,1
5.mp4,1683,56.1,1
5.mp4,1685,56.15,1
5.mp4,1686,56.2,1
5.mp4,1688,56.25,1
5.mp4,1689,56.3,1
5.mp4,1691,56.35,1
5.mp4,1692,56.4,1
5.mp4,1694,56.45,1
5.mp4,1695,56.5,1
5.mp4,1697,56.55,1
5.mp4,1698,56.6,1
5.mp4,1700,56.65,1
5.mp4,1701,56.7,1
5.mp4,1703,56.75,1
5.mp4,1704,56.8,1
5.mp4,1706,56.85,1
5.mp4,1707,56.9,1
5.mp4,1709,56.95,1
5.mp4,1710,57.0,1
5.mp4,1712,57.05,1
5.mp4,1713,57.1,1
5.mp4,1715,57.15,1
5.mp4,1716,57.2,1
5.mp4,1718,57.25,1
5.mp4,1719,57.3,1
5.mp4,1721,57.35,1
5.mp4,1722,57.4,1
5.mp4,1724,57.45,1
5.mp4,1725,57.5,1
5.mp4,1727,57.55,1
5.mp4,1728,57.6,1
5.mp4,1730,57.65,1
5.mp4,1731,57.7,1
5.mp4,1733,57.75,1
5.mp4,1734,57.8,1
5.mp4,1736,57.85,1
5.mp4,1737,57.9,1
5.mp4,1739,57.95,1
5.mp4,1740,58.0,1
5.mp4,1742,58.05,1
5.mp4,1743,58.1,1
5.mp4,1745,58.15,1
5.mp4,1746,58.2,1
5.mp4,1748,58.25,1
5.mp4,1749,58.3,1
5.mp4,1751,58.35,1
5.mp4,1752,58.4,1
5.mp4,1754,58.45,1
5.mp4,1755,58.5,1
5.mp4,1757,58.55,1
5.mp4,1758,58.6,1
5.mp4,1760,58.65,1
5.mp4,1761,58.7,1
5.mp4,1763,58.75,1
5.mp4,1764,58.8,1
5.mp4,1766,58.85,1
5.mp4,1767,58.9,1
5.mp4,1769,58.95,1
5.mp4,1770,59.0,1
5.mp4,1772,59.05,1
5.mp4,1773,59.1,1
5.mp4,1775,59.15,1
5.mp4,1776,59.2,1
5.mp4,1778,59.25,1
5.mp4,1779,59.3,1
5.mp4,1781,59.35,1
5.mp4,1782,59.4,1
5.mp4,1784,59.45,1
5.mp4,1785,59.5,1
5.mp4,1787,59.55,1
5.mp4,1788,59.6,1
5.mp4,1790,59.65,1
5.mp4,1791,59.7,1
5.mp4,1793,59.75,1
5.mp4,1794,59.8,1
5.mp4,1796,59.85,1
5.mp4,1797,59.9,1
5.mp4,1799,59.95,1
5.mp4,1800,60.0,1
5.mp4,1802,60.05,1
5.mp4,1803,60.1,1
5.mp4,1805,60.15,1
5.mp4,1806,60.2,1
5.mp4,1808,60.25,1
5.mp4,1809,60.3,1
5.mp4,1811,60.35,1
5.mp4,1812,60.4,1
5.mp4,1814,60.45,1
5.mp4,1815,60.5,1
5.mp4,1817,60.55,1
5.mp4,1818,60.6,1
5.mp4,1820,60.65,1
5.mp4,1821,60.7,1
5.mp4,1823,60.75,1
5.mp4,1824,60.8,1
5.mp4,1826,60.85,1
5.mp4,1827,60.9,1
5.mp4,1829,60.95,1
5.mp4,1830,61.0,1
5.mp4,1832,61.05,1
5.mp4,1833,61.1,1
5.mp4,1835,61.15,1
5.mp4,1836,61.2,1
5.mp4,1838,61.25,1
5.mp4,1839,61.3,1
5.mp4,1841,61.35,1
5.mp4,1842,61.4,1
5.mp4,1844,61.45,1
5.mp4,1845,61.5,1
5.mp4,1847,61.55,1
5.mp4,1848,61.6,1
5.mp4,1850,61.65,1
5.mp4,1851,61.7,1
5.mp4,1853,61.75,1
5.mp4,1854,61.8,1
5.mp4,1856,61.85,1
5.mp4,1857,61.9,1
5.mp4,1859,61.95,1
5.mp4,1860,62.0,1
5.mp4,1862,62.05,1
5.mp4,1863,62.1,1
5.mp4,1865,62.15,1
5.mp4,1866,62.2,1
5.mp4,1868,62.25,1
5.mp4,1869,62.3,1
5.mp4,1871,62.35,1
5.mp4,1872,62.4,1
5.mp4,1874,62.45,1
5.mp4,1875,62.5,1
5.mp4,1877,62.55,1
5.mp4,1878,62.6,1
5.mp4,1880,62.65,1
5.mp4,1881,62.7,1
5.mp4,1883,62.75,1
5.mp4,1884,62.8,1
5.mp4,1886,62.85,1
5.mp4,1887,62.9,1
5.mp4,1889,62.95,1
5.mp4,1890,63.0,1
5.mp4,1892,63.05,1
5.mp4,1893,63.1,1
5.mp4,1895,63.15,1
5.mp4,1896,63.2,1
5.mp4,1898,63.25,1
5.mp4,1899,63.3,1
5.mp4,1901,63.35,1
5.mp4,1902,63.4,1
5.mp4,1904,63.45,1
5.mp4,1905,63.5,1
5.mp4,1907,63.55,1
5.mp4,1908,63.6,1
5.mp4,1910,63.65,1
5.mp4,1911,63.7,1
5.mp4,1913,63.75,1
5.mp4,1914,63.8,1
5.mp4,1916,63.85,1
5.mp4,1917,63.9,1
5.mp4,1919,63.95,1
5.mp4,1920,64.0,1
5.mp4,1922,64.05,1
5.mp4,1923,64.1,1
5.mp4,1925,64.15,1
5.mp4,1926,64.2,1
5.mp4,1928,64.25,1
5.mp4,1929,64.3,1
5.mp4,1931,64.35,1
5.mp4,1932,64.4,1
5.mp4,1934,64.45,1
5.mp4,1935,64.5,1
5.mp4,1937,64.55,1
5.mp4,1938,64.6,1
5.mp4,1940,64.65,1
5.mp4,1941,64.7,1
5.mp4,1943,64.75,1
5.mp4,1944,64.8,1
5.mp4,1946,64.85,1
5.mp4,1947,64.9,1
5.mp4,1949,64.95,1
5.mp4,1950,65.0,1
5.mp4,1952,65.05,1
5.mp4,1953,65.1,1
5.mp4,1955,65.15,1
5.mp4,1956,65.2,1
5.mp4,1958,65.25,1
5.mp4,1959,65.3,1
5.mp4,1961,65.35,1
5.mp4,1962,65.4,1
5.mp4,1964,65.45,1
5.mp4,1965,65.5,1
5.mp4,1967,65.55,1
5.mp4,1968,65.6,1
5.mp4,1970,65.65,1
5.mp4,1971,65.7,1
5.mp4,1973,65.75,1
5.mp4,1974,65.8,1
5.mp4,1976,65.85,1
5.mp4,1977,65.9,1
5.mp4,1979,65.95,1
5.mp4,1980,66.0,1
5.mp4,1982,66.05,1
5.mp4,1983,66.1,1
5.mp4,1985,66.15,1
5.mp4,1986,66.2,1
5.mp4,1988,66.25,1
5.mp4,1989,66.3,1
5.mp4,1991,66.35,1
5.mp4,1992,66.4,1
5.mp4,1994,66.45,1
5.mp4,1995,66.5,1
5.mp4,1997,66.55,1
5.mp4,1998,66.6,1
5.mp4,2000,66.65,1
5.mp4,2001,66.7,1
5.mp4,2003,66.75,1
5.mp4,2004,66.8,1
5.mp4,2006,66.85,1
5.mp4,2007,66.9,1
5.mp4,2009,66.95,1
5.mp4,2010,67.0,1
5.mp4,2012,67.05,1
5.mp4,2013,67.1,1
5.mp4,2015,67.15,1
5.mp4,2016,67.2,1
5.mp4,2018,67.25,1
5.mp4,2019,67.3,1
5.mp4,2021,67.35,1
5.mp4,2022,67.4,1
5.mp4,2024,67.45,1
5.mp4,2025,67.5,1
5.mp4,2027,67.55,1
5.mp4,2028,67.6,1
5.mp4,2030,67.65,1
5.mp4,2031,67.7,1
5.mp4,2033,67.75,1
5.mp4,2034,67.8,1
5.mp4,2036,67.85,1
5.mp4,2037,67.9,1
5.mp4,2039,67.95,1
5.mp4,2040,68.0,1
5.mp4,2042,68.05,1
5.mp4,2043,68.1,1
5.mp4,2045,68.15,1
5.mp4,2046,68.2,1
5.mp4,2048,68.25,1
5.mp4,2049,68.3,1
5.mp4,2051,68.35,1
5.mp4,2052,68.4,1
5.mp4,2054,68.45,1
5.mp4,2055,68.5,1
5.mp4,2057,68.55,1
5.mp4,2058,68.6,1
5.mp4,2060,68.65,1
5.mp4,2061,68.7,1
5.mp4,2063,68.75,1
5.mp4,2064,68.8,1
5.mp4,2066,68.85,1
5.mp4,2067,68.9,1
5.mp4,2069,68.95,1
5.mp4,2070,69.0,1
5.mp4,2072,69.05,1
5.mp4,2073,69.1,1
5.mp4,2075,69.15,1
5.mp4,2076,69.2,1
5.mp4,2078,69.25,1
5.mp4,2079,69.3,1
5.mp4,2081,69.35,1
5.mp4,2082,69.4,1
5.mp4,2084,69.45,1
5.mp4,2085,69.5,1
5.mp4,2087,69.55,1
5.mp4,2088,69.6,1
5.mp4,2090,69.65,1
5.mp4,2091,69.7,1
5.mp4,2093,69.75,1
5.mp4,2094,69.8,1
5.mp4,2096,69.85,1
5.mp4,2097,69.9,1
5.mp4,2099,69.95,1
5.mp4,2100,70.0,1
5.mp4,2102,70.05,1
5.mp4,2103,70.1,1
5.mp4,2105,70.15,1
5.mp4,2106,70.2,1
5.mp4,2108,70.25,1
5.mp4,2109,70.3,1
5.mp4,2111,70.35,1
5.mp4,2112,70.4,1
5.mp4,2114,70.45,1
5.mp4,2115,70.5,1
5.mp4,2117,70.55,1
5.mp4,2118,70.6,1
5.mp4,2120,70.65,1
5.mp4,2121,70.7,1
5.mp4,2123,70.75,1
5.mp4,2124,70.8,1
5.mp4,2126,70.85,1
5.mp4,2127,70.9,1
5.mp4,2129,70.95,1
5.mp4,2130,71.0,1
5.mp4,2132,71.05,1
5.mp4,2133,71.1,1
5.mp4,2135,71.15,1
5.mp4,2136,71.2,1
5.mp4,2138,71.25,1
5.mp4,2139,71.3,1
5.mp4,2141,71.35,1
5.mp4,2142,71.4,1
5.mp4,2144,71.45,1
5.mp4,2145,71.5,1
5.mp4,2147,71.55,1
5.mp4,2148,71.6,1
5.mp4,2150,71.65,1
5.mp4,2151,71.7,1
5.mp4,2153,71.75,1
5.mp4,2154,71.8,1
5.mp4,2156,71.85,1
5.mp4,2157,71.9,1
5.mp4,2159,71.95,1
5.mp4,2160,72.0,1
5.mp4,2162,72.05,1
5.mp4,2163,72.1,1
5.mp4,2165,72.15,1
5.mp4,2166,72.2,1
5.mp4,2168,72.25,1
5.mp4,2169,72.3,1
5.mp4,2171,72.35,1
5.mp4,2172,72.4,1
5.mp4,2174,72.45,1
5.mp4,2175,72.5,1
5.mp4,2177,72.55,1
5.mp4,2178,72.6,1
5.mp4,2180,72.65,1
5.mp4,2181,72.7,1
5.mp4,2183,72.75,1
5.mp4,2184,72.8,1
5.mp4,2186,72.85,1
5.mp4,2187,72.9,1
5.mp4,2189,72.95,1
5.mp4,2190,73.0,1
5.mp4,2192,73.05,1
5.mp4,2193,73.1,1
5.mp4,2195,73.15,1
5.mp4,2196,73.2,1
5.mp4,2198,73.25,1
5.mp4,2199,73.3,1
5.mp4,2201,73.35,1
5.mp4,2202,73.4,1
5.mp4,2204,73.45,1
5.mp4,2205,73.5,1
5.mp4,2207,73.55,1
5.mp4,2208,73.6,1
5.mp4,2210,73.65,1
5.mp4,2211,73.7,1
5.mp4,2213,73.75,1
5.mp4,2214,73.8,1
5.mp4,2216,73.85,1
5.mp4,2217,73.9,1
5.mp4,2219,73.95,1
5.mp4,2220,74.0,1
5.mp4,2222,74.05,1
5.mp4,2223,74.1,1
5.mp4,2225,74.15,0
5.mp4,2226,74.2,0
5.mp4,2228,74.25,0
5.mp4,2229,74.3,0
5.mp4,2231,74.35,0
5.mp4,2232,74.4,0
5.mp4,2234,74.45,0
5.mp4,2235,74.5,0
5.mp4,2237,74.55,0
5.mp4,2238,74.6,0
5.mp4,2240,74.65,0
5.mp4,2241,74.7,0
5.mp4,2243,74.75,1
5.mp4,2244,74.8,1
5.mp4,2246,74.85,1
5.mp4,2247,74.9,1
5.mp4,2249,74.95,1
5.mp4,2250,75.0,1
5.mp4,2252,75.05,1
5.mp4,2253,75.1,1
5.mp4,2255,75.15,1
5.mp4,2256,75.2,1
5.mp4,2258,75.25,1
5.mp4,2259,75.3,1
5.mp4,2261,75.35,1
5.mp4,2262,75.4,1
5.mp4,2264,75.45,1
5.mp4,2265,75.5,1
5.mp4,2267,75.55,1
5.mp4,2268,75.6,1
5.mp4,2270,75.65,1
5.mp4,2271,75.7,1
5.mp4,2273,75.75,1
5.mp4,2274,75.8,1
5.mp4,2276,75.85,1
5.mp4,2277,75.9,1
5.mp4,2279,75.95,1
5.mp4,2280,76.0,1
5.mp4,2282,76.05,1
5.mp4,2283,76.1,1
5.mp4,2285,76.15,1
5.mp4,2286,76.2,1
5.mp4,2288,76.25,1
5.mp4,2289,76.3,1
5.mp4,2291,76.35,1
5.mp4,2292,76.4,1
5.mp4,2294,76.45,1
5.mp4,2295,76.5,1
5.mp4,2297,76.55,1
5.mp4,2298,76.6,1
5.mp4,2300,76.65,1
5.mp4,2301,76.7,1
5.mp4,2303,76.75,1
5.mp4,2304,76.8,1
5.mp4,2306,76.85,1
5.mp4,2307,76.9,1
5.mp4,2309,76.95,1
5.mp4,2310,77.0,1
5.mp4,2312,77.05,1
5.mp4,2313,77.1,1
5.mp4,2315,77.15,1
5.mp4,2316,77.2,1
5.mp4,2318,77.25,1
5.mp4,2319,77.3,1
5.mp4,2321,77.35,1
5.mp4,2322,77.4,1
5.mp4,2324,77.45,1
5.mp4,2325,77.5,1
5.mp4,2327,77.55,1
5.mp4,2328,77.6,1
5.mp4,2330,77.65,1
5.mp4,2331,77.7,1
5.mp4,2333,77.75,1
5.mp4,2334,77.8,1
5.mp4,2336,77.85,1
5.mp4,2337,77.9,1
5.mp4,2339,77.95,1
5.mp4,2340,78.0,1
5.mp4,2342,78.05,1
5.mp4,2343,78.1,1
5.mp4,2345,78.15,1
5.mp4,2346,78.2,1
5.mp4,2348,78.25,1
5.mp4,2349,78.3,1
5.mp4,2351,78.35,1
5.mp4,2352,78.4,1
5.mp4,2354,78.45,1
5.mp4,2355,78.5,1
5.mp4,2357,78.55,1
5.mp4,2358,78.6,1
5.mp4,2360,78.65,1
5.mp4,2361,78.7,1
5.mp4,2363,78.75,1
5.mp4,2364,78.8,1
5.mp4,2366,78.85,1
5.mp4,2367,78.9,1
5.mp4,2369,78.95,1
5.mp4,2370,79.0,1
5.mp4,2372,79.05,1
5.mp4,2373,79.1,1
5.mp4,2375,79.15,1
5.mp4,2376,79.2,1
5.mp4,2378,79.25,1
5.mp4,2379,79.3,1
5.mp4,2381,79.35,1
5.mp4,2382,79.4,1
5.mp4,2384,79.45,1
5.mp4,2385,79.5,1
5.mp4,2387,79.55,1
5.mp4,2388,79.6,1
5.mp4,2390,79.65,1
5.mp4,2391,79.7,1
5.mp4,2393,79.75,1
5.mp4,2394,79.8,1
5.mp4,2396,79.85,1
5.mp4,2397,79.9,1
5.mp4,2399,79.95,1
5.mp4,2400,80.0,1
5.mp4,2402,80.05,1
5.mp4,2403,80.1,1
5.mp4,2405,80.15,1
5.mp4,2406,80.2,1
5.mp4,2408,80.25,1
5.mp4,2409,80.3,1
5.mp4,2411,80.35,1
5.mp4,2412,80.4,1
5.mp4,2414,80.45,1
5.mp4,2415,80.5,1
5.mp4,2417,80.55,1
5.mp4,2418,80.6,1
5.mp4,2420,80.65,1
5.mp4,2421,80.7,1
5.mp4,2423,80.75,1
5.mp4,2424,80.8,1
5.mp4,2426,80.85,1
5.mp4,2427,80.9,1
5.mp4,2429,80.95,1
5.mp4,2430,81.0,1
5.mp4,2432,81.05,1
5.mp4,2433,81.1,1
5.mp4,2435,81.15,1
5.mp4,2436,81.2,1
5.mp4,2438,81.25,1
5.mp4,2439,81.3,1
5.mp4,2441,81.35,1
5.mp4,2442,81.4,1
5.mp4,2444,81.45,1
5.mp4,2445,81.5,1
5.mp4,2447,81.55,1
5.mp4,2448,81.6,1
5.mp4,2450,81.65,1
5.mp4,2451,81.7,1
5.mp4,2453,81.75,1
5.mp4,2454,81.8,1
5.mp4,2456,81.85,1
5.mp4,2457,81.9,1
5.mp4,2459,81.95,1
5.mp4,2460,82.0,1
5.mp4,2462,82.05,1
5.mp4,2463,82.1,1
5.mp4,2465,82.15,1
5.mp4,2466,82.2,1
5.mp4,2468,82.25,1
5.mp4,2469,82.3,1
5.mp4,2471,82.35,1
5.mp4,2472,82.4,1
5.mp4,2474,82.45,1
5.mp4,2475,82.5,1
5.mp4,2477,82.55,1
5.mp4,2478,82.6,1
5.mp4,2480,82.65,1
5.mp4,2481,82.7,1
5.mp4,2483,82.75,1
5.mp4,2484,82.8,1
5.mp4,2486,82.85,1
5.mp4,2487,82.9,1
5.mp4,2489,82.95,1
5.mp4,2490,83.0,1
5.mp4,2492,83.05,1
5.mp4,2493,83.1,1
5.mp4,2495,83.15,1
5.mp4,2496,83.2,1
5.mp4,2498,83.25,1
5.mp4,2499,83.3,1
5.mp4,2501,83.35,1
5.mp4,2502,83.4,1
5.mp4,2504,83.45,1
5.mp4,2505,83.5,1
5.mp4,2507,83.55,0
5.mp4,2508,83.6,0
5.mp4,2510,83.65,0
5.mp4,2511,83.7,0
5.mp4,2513,83.75,0
5.mp4,2514,83.8,0
5.mp4,2516,83.85,0
5.mp4,2517,83.9,0
5.mp4,2519,83.95,0
5.mp4,2520,84.0,0
5.mp4,2522,84.05,0
5.mp4,2523,84.1,0
5.mp4,2525,84.15,1
5.mp4,2526,84.2,1
5.mp4,2528,84.25,1
5.mp4,2529,84.3,1
5.mp4,2531,84.35,1
5.mp4,2532,84.4,1
5.mp4,2534,84.45,1
5.mp4,2535,84.5,1
5.mp4,2537,84.55,1
5.mp4,2538,84.6,1
5.mp4,2540,84.65,1
5.mp4,2541,84.7,1
5.mp4,2543,84.75,1
5.mp4,2544,84.8,1
5.mp4,2546,84.85,1
5.mp4,2547,84.9,1
5.mp4,2549,84.95,1
5.mp4,2550,85.0,1
5.mp4,2552,85.05,1
5.mp4,2553,85.1,1
5.mp4,2555,85.15,1
5.mp4,2556,85.2,1
5.mp4,2558,85.25,1
5.mp4,2559,85.3,1
5.mp4,2561,85.35,1
5.mp4,2562,85.4,1
5.mp4,2564,85.45,1
5.mp4,2565,85.5,1
5.mp4,2567,85.55,1
5.mp4,2568,85.6,1
5.mp4,2570,85.65,1
5.mp4,2571,85.7,1
5.mp4,2573,85.75,1
5.mp4,2574,85.8,1
5.mp4,2576,85.85,1
5.mp4,2577,85.9,1
5.mp4,2579,85.95,1
5.mp4,2580,86.0,1
5.mp4,2582,86.05,1
5.mp4,2583,86.1,1
5.mp4,2585,86.15,1
5.mp4,2586,86.2,1
5.mp4,2588,86.25,1
5.mp4,2589,86.3,1
5.mp4,2591,86.35,1
5.mp4,2592,86.4,1
5.mp4,2594,86.45,1
5.mp4,2595,86.5,1
5.mp4,2597,86.55,1
5.mp4,2598,86.6,1
5.mp4,2600,86.65,1
5.mp4,2601,86.7,1
5.mp4,2603,86.75,1
5.mp4,2604,86.8,1
5.mp4,2606,86.85,1
5.mp4,2607,86.9,1
5.mp4,2609,86.95,1
5.mp4,2610,87.0,1
5.mp4,2612,87.05,1
5.mp4,2613,87.1,1
5.mp4,2615,87.15,1
5.mp4,2616,87.2,1
5.mp4,2618,87.25,1
5.mp4,2619,87.3,1
5.mp4,2621,87.35,1
5.mp4,2622,87.4,1
5.mp4,2624,87.45,1
5.mp4,2625,87.5,1
5.mp4,2627,87.55,1
5.mp4,2628,87.6,1
5.mp4,2630,87.65,1
5.mp4,2631,87.7,1
5.mp4,2633,87.75,1
5.mp4,2634,87.8,1
5.mp4,2636,87.85,1
5.mp4,2637,87.9,1
5.mp4,2639,87.95,1
5.mp4,2640,88.0,1
5.mp4,2642,88.05,1
5.mp4,2643,88.1,1
5.mp4,2645,88.15,1
5.mp4,2646,88.2,1
5.mp4,2648,88.25,1
5.mp4,2649,88.3,1
5.mp4,2651,88.35,1
5.mp4,2652,88.4,1
5.mp4,2654,88.45,1
5.mp4,2655,88.5,1
5.mp4,2657,88.55,1
5.mp4,2658,88.6,1
5.mp4,2660,88.65,1
5.mp4,2661,88.7,1
5.mp4,2663,88.75,1
5.mp4,2664,88.8,1
5.mp4,2666,88.85,1
5.mp4,2667,88.9,1
5.mp4,2669,88.95,1
5.mp4,2670,89.0,1
5.mp4,2672,89.05,1
5.mp4,2673,89.1,1
5.mp4,2675,89.15,1
5.mp4,2676,89.2,1
5.mp4,2678,89.25,1
5.mp4,2679,89.3,1
5.mp4,2681,89.35,1
5.mp4,2682,89.4,1
5.mp4,2684,89.45,1
5.mp4,2685,89.5,1
5.mp4,2687,89.55,1
5.mp4,2688,89.6,1
5.mp4,2690,89.65,1
5.mp4,2691,89.7,1
5.mp4,2693,89.75,1
5.mp4,2694,89.8,1
5.mp4,2696,89.85,1
5.mp4,2697,89.9,1
5.mp4,2699,89.95,1
5.mp4,2700,90.0,1
5.mp4,2702,90.05,1
5.mp4,2703,90.1,1
5.mp4,2705,90.15,1
5.mp4,2706,90.2,1
5.mp4,2708,90.25,1
5.mp4,2709,90.3,1
5.mp4,2711,90.35,1
5.mp4,2712,90.4,1
5.mp4,2714,90.45,1
5.mp4,2715,90.5,1
5.mp4,2717,90.55,1
5.mp4,2718,90.6,1
5.mp4,2720,90.65,1
5.mp4,2721,90.7,1
5.mp4,2723,90.75,1
5.mp4,2724,90.8,1
5.mp4,2726,90.85,1
5.mp4,2727,90.9,1
5.mp4,2729,90.95,1
5.mp4,2730,91.0,1
5.mp4,2732,91.05,1
5.mp4,2733,91.1,1
5.mp4,2735,91.15,1
5.mp4,2736,91.2,1
5.mp4,2738,91.25,1
5.mp4,2739,91.3,1
5.mp4,2741,91.35,1
5.mp4,2742,91.4,1
5.mp4,2744,91.45,1
5.mp4,2745,91.5,1
5.mp4,2747,91.55,1
5.mp4,2748,91.6,1
5.mp4,2750,91.65,1
5.mp4,2751,91.7,1
5.mp4,2753,91.75,1
5.mp4,2754,91.8,1
5.mp4,2756,91.85,1
5.mp4,2757,91.9,1
5.mp4,2759,91.95,1
5.mp4,2760,92.0,1
5.mp4,2762,92.05,1
5.mp4,2763,92.1,1
5.mp4,2765,92.15,1
5.mp4,2766,92.2,1
5.mp4,2768,92.25,1
5.mp4,2769,92.3,1
5.mp4,2771,92.35,1
5.mp4,2772,92.4,1
5.mp4,2774,92.45,1
5.mp4,2775,92.5,1
5.mp4,2777,92.55,1
5.mp4,2778,92.6,1
5.mp4,2780,92.65,1
5.mp4,2781,92.7,1
5.mp4,2783,92.75,1
5.mp4,2784,92.8,1
5.mp4,2786,92.85,1
5.mp4,2787,92.9,1
5.mp4,2789,92.95,1
5.mp4,2790,93.0,1
5.mp4,2792,93.05,1
5.mp4,2793,93.1,1
5.mp4,2795,93.15,1
5.mp4,2796,93.2,1
5.mp4,2798,93.25,1
5.mp4,2799,93.3,1
5.mp4,2801,93.35,1
5.mp4,2802,93.4,1
5.mp4,2804,93.45,1
5.mp4,2805,93.5,1
5.mp4,2807,93.55,1
5.mp4,2808,93.6,1
5.mp4,2810,93.65,1
5.mp4,2811,93.7,1
5.mp4,2813,93.75,1
5.mp4,2814,93.8,1
5.mp4,2816,93.85,1
5.mp4,2817,93.9,1
5.mp4,2819,93.95,1
5.mp4,2820,94.0,1
5.mp4,2822,94.05,1
5.mp4,2823,94.1,1
5.mp4,2825,94.15,1
5.mp4,2826,94.2,1
5.mp4,2828,94.25,1
5.mp4,2829,94.3,1
